task_id	row_number	permno	company	ticker	cc_date	date_from	date_to
T0949	949	79057	Chubb Ltd	ACL1	2017-02-01	2017-02-01	2017-02-15
T0950	950	79057	Chubb Ltd	ACL1	2018-10-24	2018-10-24	2018-11-07
T0951	951	79057	Chubb Ltd	ACL1	2018-04-25	2018-04-25	2018-05-09
T0952	952	79057	Chubb Ltd	ACL1	2018-07-25	2018-07-25	2018-08-08
T0953	953	79057	Chubb Ltd	ACL1	2017-04-26	2017-04-26	2017-05-10
T0954	954	79057	Chubb Ltd	ACL1	2017-07-26	2017-07-26	2017-08-09
T0955	955	79057	Chubb Ltd	ACL1	2016-10-26	2016-10-26	2016-11-09
T0956	956	79057	Chubb Ltd	ACL1	2016-07-27	2016-07-27	2016-08-10
T0957	957	79057	Chubb Ltd	ACL1	2017-10-27	2017-10-27	2017-11-10
T0958	958	79057	Chubb Ltd	ACL1	2018-01-31	2018-01-31	2018-02-14
T0960	960	84519	Ciena Corp	CIEN	2017-06-01	2017-06-01	2017-06-15
T0962	962	84519	Ciena Corp	CIEN	2016-06-02	2016-06-02	2016-06-16
T0963	963	84519	Ciena Corp	CIEN	2016-03-03	2016-03-03	2016-03-17
T0965	965	84519	Ciena Corp	CIEN	2017-12-07	2017-12-07	2017-12-21
T0966	966	84519	Ciena Corp	CIEN	2017-03-08	2017-03-08	2017-03-22
T0968	968	84519	Ciena Corp	CIEN	2018-05-31	2018-05-31	2018-06-14
T0969	969	64186	Cigna Corp	CI	2018-02-01	2018-02-01	2018-02-15
T0974	974	89509	Cimarex Energy Co	XEC	2016-11-03	2016-11-03	2016-11-17
T0975	975	89509	Cimarex Energy Co	XEC	2016-08-04	2016-08-04	2016-08-18
T0976	976	89509	Cimarex Energy Co	XEC	2015-11-04	2015-11-04	2015-11-18
T0977	977	89509	Cimarex Energy Co	XEC	2015-08-05	2015-08-05	2015-08-19
T0978	978	89509	Cimarex Energy Co	XEC	2016-02-17	2016-02-17	2016-03-02
T0979	979	89509	Cimarex Energy Co	XEC	2015-02-18	2015-02-18	2015-03-04
T0989	989	70519	Citigroup Inc	CCC2;CICA	2017-10-12	2017-10-12	2017-10-26
T0991	991	70519	Citigroup Inc	CCC2;CICA	2017-04-13	2017-04-13	2017-04-27
T0993	993	70519	Citigroup Inc	CCC2;CICA	2018-07-13	2018-07-13	2018-07-27
T0994	994	70519	Citigroup Inc	CCC2;CICA	2016-10-14	2016-10-14	2016-10-28
T0995	995	70519	Citigroup Inc	CCC2;CICA	2016-04-15	2016-04-15	2016-04-29
T0996	996	70519	Citigroup Inc	CCC2;CICA	2015-01-15	2015-01-15	2015-01-29
T0997	997	70519	Citigroup Inc	CCC2;CICA	2016-01-15	2016-01-15	2016-01-29
T0998	998	70519	Citigroup Inc	CCC2;CICA	2016-07-15	2016-07-15	2016-07-29
T0999	999	70519	Citigroup Inc	CCC2;CICA	2015-04-16	2015-04-16	2015-04-30
T1000	1000	70519	Citigroup Inc	CCC2;CICA	2018-01-16	2018-01-16	2018-01-30
T1002	1002	82686	Citrix Systems Inc	CTXS	2015-04-22	2015-04-22	2015-05-06
T1003	1003	82686	Citrix Systems Inc	CTXS	2017-01-25	2017-01-25	2017-02-08
T1004	1004	82686	Citrix Systems Inc	CTXS	2017-10-25	2017-10-25	2017-11-08
T1005	1005	82686	Citrix Systems Inc	CTXS	2016-07-26	2016-07-26	2016-08-09
T1006	1006	82686	Citrix Systems Inc	CTXS	2015-01-28	2015-01-28	2015-02-11
T1007	1007	82686	Citrix Systems Inc	CTXS	2015-07-28	2015-07-28	2015-08-11
T1011	1011	27422	Cleveland-Cliffs Inc	CLF	2016-01-27	2016-01-27	2016-02-10
T1013	1013	27422	Cleveland-Cliffs Inc	CLF	2016-04-28	2016-04-28	2016-05-12
T1014	1014	27422	Cleveland-Cliffs Inc	CLF	2016-07-28	2016-07-28	2016-08-11
T1015	1015	27422	Cleveland-Cliffs Inc	CLF	2015-04-29	2015-04-29	2015-05-13
T1016	1016	93095	Cloud Peak Energy Inc	CLDD	2015-10-27	2015-10-27	2015-11-10
T1018	1018	16657	Cloudera Inc	01KJ	2017-09-07	2017-09-07	2017-09-21
T1038	1038	86158	Cognizant Technology Solutions Corp	CTSH	2018-10-30	2018-10-30	2018-11-13
T1053	1053	85863	Columbia Sportswear Co	COL1	2016-02-11	2016-02-11	2016-02-25
T1055	1055	85863	Columbia Sportswear Co	COL1	2017-04-27	2017-04-27	2017-05-11
T1056	1056	85863	Columbia Sportswear Co	COL1	2016-04-28	2016-04-28	2016-05-12
T1057	1057	85863	Columbia Sportswear Co	COL1	2016-07-28	2016-07-28	2016-08-11
T1058	1058	85863	Columbia Sportswear Co	COL1	2015-10-29	2015-10-29	2015-11-12
T1060	1060	89525	Comcast Corp	CMCS	2015-07-23	2015-07-23	2015-08-06
T1061	1061	89525	Comcast Corp	CMCS	2015-02-24	2015-02-24	2015-03-10
T1062	1062	89525	Comcast Corp	CMCS	2016-10-26	2016-10-26	2016-11-09
T1063	1063	89525	Comcast Corp	CMCS	2017-10-26	2017-10-26	2017-11-09
T1064	1064	89525	Comcast Corp	CMCS	2016-04-27	2016-04-27	2016-05-11
T1066	1066	89525	Comcast Corp	CMCS	2016-07-27	2016-07-27	2016-08-10
T1067	1067	89525	Comcast Corp	CMCS	2017-07-27	2017-07-27	2017-08-10
T1068	1068	89525	Comcast Corp	CMCS	2015-10-27	2015-10-27	2015-11-10
T1069	1069	25081	Comerica Inc	CMCA	2015-01-16	2015-01-16	2015-01-30
T1070	1070	25081	Comerica Inc	CMCA	2018-01-16	2018-01-16	2018-01-30
T1071	1071	25081	Comerica Inc	CMCA	2018-10-16	2018-10-16	2018-10-30
T1073	1073	25081	Comerica Inc	CMCA	2018-04-17	2018-04-17	2018-05-01
T1074	1074	25081	Comerica Inc	CMCA	2017-01-17	2017-01-17	2017-01-31
T1076	1076	25081	Comerica Inc	CMCA	2018-07-17	2018-07-17	2018-07-31
T1077	1077	25081	Comerica Inc	CMCA	2017-04-18	2017-04-18	2017-05-02
T1078	1078	25081	Comerica Inc	CMCA	2016-10-18	2016-10-18	2016-11-01
T1079	1079	25081	Comerica Inc	CMCA	2016-04-19	2016-04-19	2016-05-03
T1080	1080	25081	Comerica Inc	CMCA	2016-01-19	2016-01-19	2016-02-02
T1081	1081	14239	CommScope Holding Company Inc	MMOC	2017-11-01	2017-11-01	2017-11-15
T1082	1082	14239	CommScope Holding Company Inc	MMOC	2016-11-03	2016-11-03	2016-11-17
T1083	1083	14239	CommScope Holding Company Inc	MMOC	2018-02-15	2018-02-15	2018-03-01
T1084	1084	14239	CommScope Holding Company Inc	MMOC	2017-02-23	2017-02-23	2017-03-09
T1085	1085	14239	CommScope Holding Company Inc	MMOC	2018-07-31	2018-07-31	2018-08-14
T1086	1086	30680	Commercial Metals Co	CMC	2017-06-22	2017-06-22	2017-07-06
T1087	1087	30680	Commercial Metals Co	CMC	2017-03-23	2017-03-23	2017-04-06
T1092	1092	56274	Conagra Brands Inc	CAG	2015-12-22	2015-12-22	2016-01-05
T1093	1093	56274	Conagra Brands Inc	CAG	2016-12-22	2016-12-22	2017-01-05
T1095	1095	56274	Conagra Brands Inc	CAG	2017-03-23	2017-03-23	2017-04-06
T1096	1096	56274	Conagra Brands Inc	CAG	2017-09-28	2017-09-28	2017-10-12
T1097	1097	92239	Concho Resources Inc	CXO	2016-08-03	2016-08-03	2016-08-17
T1098	1098	92239	Concho Resources Inc	CXO	2016-11-09	2016-11-09	2016-11-23
T1100	1100	16497	Conduent Inc	CNDT	2018-08-08	2018-08-08	2018-08-22
T1101	1101	16497	Conduent Inc	CNDT	2017-08-09	2017-08-09	2017-08-23
T1106	1106	13928	ConocoPhillips	P	2018-10-25	2018-10-25	2018-11-08
T1112	1112	91983	Continental Resources Inc	CLRS	2016-05-05	2016-05-05	2016-05-19
T1114	1114	91983	Continental Resources Inc	CLRS	2015-05-07	2015-05-07	2015-05-21
T1115	1115	91065	Copa Holdings SA	CAH	2016-05-06	2016-05-06	2016-05-20
T1116	1116	91065	Copa Holdings SA	CAH	2018-11-15	2018-11-15	2018-11-29
T1117	1117	91065	Copa Holdings SA	CAH	2016-02-18	2016-02-18	2016-03-03
T1118	1118	82656	Core Laboratories NV	CRLB	2017-04-20	2017-04-20	2017-05-04
T1120	1120	82656	Core Laboratories NV	CRLB	2017-01-26	2017-01-26	2017-02-09
T1121	1121	82656	Core Laboratories NV	CRLB	2016-01-28	2016-01-28	2016-02-11
T1122	1122	82656	Core Laboratories NV	CRLB	2015-01-29	2015-01-29	2015-02-12
T1123	1123	22293	Corning Inc	GLW	2018-10-23	2018-10-23	2018-11-06
T1124	1124	22293	Corning Inc	GLW	2018-04-24	2018-04-24	2018-05-08
T1125	1125	22293	Corning Inc	GLW	2018-01-30	2018-01-30	2018-02-13
T1126	1126	12391	Costamare Inc	CREM	2015-07-22	2015-07-22	2015-08-05
T1128	1128	12391	Costamare Inc	CREM	2018-07-25	2018-07-25	2018-08-08
T1129	1129	12391	Costamare Inc	CREM	2016-10-25	2016-10-25	2016-11-08
T1130	1130	12391	Costamare Inc	CREM	2017-10-25	2017-10-25	2017-11-08
T1131	1131	12391	Costamare Inc	CREM	2018-10-25	2018-10-25	2018-11-08
T1132	1132	12391	Costamare Inc	CREM	2017-04-28	2017-04-28	2017-05-12
T1133	1133	12391	Costamare Inc	CREM	2016-01-28	2016-01-28	2016-02-11
T1134	1134	12391	Costamare Inc	CREM	2016-07-28	2016-07-28	2016-08-11
T1135	1135	12391	Costamare Inc	CREM	2015-04-29	2015-04-29	2015-05-13
T1136	1136	87055	Costco Wholesale Corp	CCS1	2015-03-05	2015-03-05	2015-03-19
T1150	1150	13983	Coty Inc	COTY	2017-08-22	2017-08-22	2017-09-05
T1156	1156	14240	Criteo SA	CRTO	2016-11-02	2016-11-02	2016-11-16
T1157	1157	14240	Criteo SA	CRTO	2016-08-03	2016-08-03	2016-08-17
T1158	1158	14240	Criteo SA	CRTO	2016-05-04	2016-05-04	2016-05-18
T1159	1159	86339	Crown Castle International Corp	TWRS	2017-07-19	2017-07-19	2017-08-02
T1160	1160	86339	Crown Castle International Corp	TWRS	2015-01-22	2015-01-22	2015-02-05
T1161	1161	86339	Crown Castle International Corp	TWRS	2015-10-22	2015-10-22	2015-11-05
T1162	1162	86339	Crown Castle International Corp	TWRS	2015-04-23	2015-04-23	2015-05-07
T1163	1163	86339	Crown Castle International Corp	TWRS	2015-07-23	2015-07-23	2015-08-06
T1164	1164	86339	Crown Castle International Corp	TWRS	2018-01-25	2018-01-25	2018-02-08
T1165	1165	27888	Cullen/Frost Bankers Inc	CFBI	2015-01-28	2015-01-28	2015-02-11
T1168	1168	41080	Cummins Inc	CUM	2015-04-28	2015-04-28	2015-05-12
T1169	1169	14928	Cyberark Software Ltd	00BG	2018-11-07	2018-11-07	2018-11-21
T1170	1170	14928	Cyberark Software Ltd	00BG	2017-05-11	2017-05-11	2017-05-25
T1171	1171	10302	Cypress Semiconductor Corp	CYPR	2018-02-01	2018-02-01	2018-02-15
T1179	1179	10302	Cypress Semiconductor Corp	CYPR	2016-01-28	2016-01-28	2016-02-11
T1180	1180	13752	CyrusOne Inc	CONZ	2016-08-02	2016-08-02	2016-08-16
T1181	1181	90943	DHT Holdings Inc	DHT	2016-11-02	2016-11-02	2016-11-16
T1182	1182	90943	DHT Holdings Inc	DHT	2016-05-03	2016-05-03	2016-05-17
T1183	1183	90943	DHT Holdings Inc	DHT	2016-02-04	2016-02-04	2016-02-18
T1184	1184	90943	DHT Holdings Inc	DHT	2015-11-04	2015-11-04	2015-11-18
T1186	1186	90943	DHT Holdings Inc	DHT	2017-11-14	2017-11-14	2017-11-28
T1187	1187	90943	DHT Holdings Inc	DHT	2017-01-31	2017-01-31	2017-02-14
T1188	1188	90751	DSW Inc	DSW	2015-03-17	2015-03-17	2015-03-31
T1189	1189	90751	DSW Inc	DSW	2017-05-23	2017-05-23	2017-06-06
T1190	1190	90751	DSW Inc	DSW	2016-05-24	2016-05-24	2016-06-07
T1191	1191	90751	DSW Inc	DSW	2016-08-30	2016-08-30	2016-09-13
T1192	1192	49680	Danaher Corp	DMG	2016-10-20	2016-10-20	2016-11-03
T1193	1193	49680	Danaher Corp	DMG	2016-04-21	2016-04-21	2016-05-05
T1195	1195	49680	Danaher Corp	DMG	2016-07-25	2016-07-25	2016-08-08
T1196	1196	12325	Daqo New Energy Corp	DQ	2016-08-09	2016-08-09	2016-08-23
T1197	1197	12325	Daqo New Energy Corp	DQ	2016-05-10	2016-05-10	2016-05-24
T1199	1199	81655	Darden Restaurants Inc	DRI	2016-04-05	2016-04-05	2016-04-19
T1201	1201	81655	Darden Restaurants Inc	DRI	2018-12-18	2018-12-18	2019-01-01
T1202	1202	81655	Darden Restaurants Inc	DRI	2017-12-19	2017-12-19	2018-01-02
T1204	1204	81655	Darden Restaurants Inc	DRI	2018-09-20	2018-09-20	2018-10-04
T1205	1205	81655	Darden Restaurants Inc	DRI	2018-06-21	2018-06-21	2018-07-05
T1206	1206	81655	Darden Restaurants Inc	DRI	2018-03-22	2018-03-22	2018-04-05
T1211	1211	83421	Dean Foods Co	SWZA	2016-11-07	2016-11-07	2016-11-21
T1212	1212	83421	Dean Foods Co	SWZA	2017-08-08	2017-08-08	2017-08-22
T1213	1213	83421	Dean Foods Co	SWZA	2017-05-09	2017-05-09	2017-05-23
T1214	1214	83421	Dean Foods Co	SWZA	2016-05-10	2016-05-10	2016-05-24
T1215	1215	83421	Dean Foods Co	SWZA	2015-05-11	2015-05-11	2015-05-25
T1217	1217	79686	Deckers Outdoor Corp	DECK	2016-07-28	2016-07-28	2016-08-11
T1218	1218	19350	Deere & Co	DE	2018-05-18	2018-05-18	2018-06-01
T1219	1219	19350	Deere & Co	DE	2016-02-19	2016-02-19	2016-03-04
T1222	1222	19350	Deere & Co	DE	2018-11-21	2018-11-21	2018-12-05
T1223	1223	19350	Deere & Co	DE	2015-05-22	2015-05-22	2015-06-05
T1224	1224	19350	Deere & Co	DE	2015-11-25	2015-11-25	2015-12-09
T1225	1225	17040	Delphi Technologies PLC	DLPHW	2018-11-07	2018-11-07	2018-11-21
T1226	1226	17040	Delphi Technologies PLC	DLPHW	2018-08-08	2018-08-08	2018-08-22
T1242	1242	11600	Dentsply Sirona Inc	XRAY	2017-05-09	2017-05-09	2017-05-23
T1245	1245	11600	Dentsply Sirona Inc	XRAY	2015-10-28	2015-10-28	2015-11-11
T1246	1246	11600	Dentsply Sirona Inc	XRAY	2015-07-30	2015-07-30	2015-08-13
T1247	1247	16963	Despegar.com Corp	DESP	2018-08-16	2018-08-16	2018-08-30
T1248	1248	87137	Devon Energy Corp	DVN	2016-05-04	2016-05-04	2016-05-18
T1249	1249	87137	Devon Energy Corp	DVN	2015-11-04	2015-11-04	2015-11-18
T1250	1250	87137	Devon Energy Corp	DVN	2015-05-06	2015-05-06	2015-05-20
T1258	1258	90680	DiamondRock Hospitality Co	DRH	2016-08-05	2016-08-05	2016-08-19
T1259	1259	90680	DiamondRock Hospitality Co	DRH	2016-05-06	2016-05-06	2016-05-20
T1261	1261	13641	Diamondback Energy Inc	FANG	2016-11-08	2016-11-08	2016-11-22
T1262	1262	13641	Diamondback Energy Inc	FANG	2017-02-15	2017-02-15	2017-03-01
T1264	1264	90630	Diana Shipping Inc	DSXX	2015-05-13	2015-05-13	2015-05-27
T1268	1268	89540	Dick's Sporting Goods Inc	DKS	2018-03-13	2018-03-13	2018-03-27
T1269	1269	89540	Dick's Sporting Goods Inc	DKS	2017-11-14	2017-11-14	2017-11-28
T1273	1273	89540	Dick's Sporting Goods Inc	DKS	2016-05-19	2016-05-19	2016-06-02
T1274	1274	89540	Dick's Sporting Goods Inc	DKS	2018-11-28	2018-11-28	2018-12-12
T1276	1276	92924	DigitalGlobe Inc	DGI	2016-02-25	2016-02-25	2016-03-10
T1277	1277	92924	DigitalGlobe Inc	DGI	2015-02-26	2015-02-26	2015-03-12
T1278	1278	92924	DigitalGlobe Inc	DGI	2016-04-27	2016-04-27	2016-05-11
T1279	1279	92924	DigitalGlobe Inc	DGI	2015-10-29	2015-10-29	2015-11-12
T1280	1280	92924	DigitalGlobe Inc	DGI	2015-04-30	2015-04-30	2015-05-14
T1281	1281	92924	DigitalGlobe Inc	DGI	2015-07-30	2015-07-30	2015-08-13
T1285	1285	14954	Diplomat Pharmacy Inc	DPLO	2015-05-11	2015-05-11	2015-05-25
T1287	1287	92121	Discover Financial Services	DFSV	2015-10-20	2015-10-20	2015-11-03
T1289	1289	92121	Discover Financial Services	DFSV	2015-07-22	2015-07-22	2015-08-05
T1290	1290	92121	Discover Financial Services	DFSV	2017-01-24	2017-01-24	2017-02-07
T1291	1291	92121	Discover Financial Services	DFSV	2018-01-24	2018-01-24	2018-02-07
T1293	1293	92121	Discover Financial Services	DFSV	2017-04-25	2017-04-25	2017-05-09
T1298	1298	92121	Discover Financial Services	DFSV	2016-01-27	2016-01-27	2016-02-10
T1300	1300	93096	Dollar General Corp	DOLR	2016-12-01	2016-12-01	2016-12-15
T1302	1302	93096	Dollar General Corp	DOLR	2018-12-04	2018-12-04	2018-12-18
T1303	1303	93096	Dollar General Corp	DOLR	2016-03-10	2016-03-10	2016-03-24
T1304	1304	93096	Dollar General Corp	DOLR	2017-03-16	2017-03-16	2017-03-30
T1307	1307	93096	Dollar General Corp	DOLR	2015-08-27	2015-08-27	2015-09-10
T1308	1308	93096	Dollar General Corp	DOLR	2018-08-30	2018-08-30	2018-09-13
T1309	1309	93096	Dollar General Corp	DOLR	2018-05-31	2018-05-31	2018-06-14
T1311	1311	81481	Dollar Tree Inc	DLTR	2017-05-25	2017-05-25	2017-06-08
T1312	1312	81481	Dollar Tree Inc	DLTR	2018-08-30	2018-08-30	2018-09-13
T1313	1313	64936	Dominion Energy Inc	D	2016-02-01	2016-02-01	2016-02-15
T1315	1315	90248	Domino's Pizza Inc	DMPI	2015-10-08	2015-10-08	2015-10-22
T1316	1316	90248	Domino's Pizza Inc	DMPI	2017-10-12	2017-10-12	2017-10-26
T1318	1318	90248	Domino's Pizza Inc	DMPI	2018-10-16	2018-10-16	2018-10-30
T1319	1319	90248	Domino's Pizza Inc	DMPI	2016-10-18	2016-10-18	2016-11-01
T1320	1320	90248	Domino's Pizza Inc	DMPI	2018-07-19	2018-07-19	2018-08-02
T1322	1322	90248	Domino's Pizza Inc	DMPI	2016-07-21	2016-07-21	2016-08-04
T1323	1323	90248	Domino's Pizza Inc	DMPI	2015-04-23	2015-04-23	2015-05-07
T1332	1332	25953	Dover Corp	DOV	2017-10-19	2017-10-19	2017-11-02
T1333	1333	25953	Dover Corp	DOV	2017-04-20	2017-04-20	2017-05-04
T1334	1334	25953	Dover Corp	DOV	2017-07-20	2017-07-20	2017-08-03
T1337	1337	25953	Dover Corp	DOV	2016-04-21	2016-04-21	2016-05-05
T1340	1340	25953	Dover Corp	DOV	2016-01-26	2016-01-26	2016-02-09
T1342	1342	20626	Dow Chemical Co	DOW	2016-02-02	2016-02-02	2016-02-16
T1343	1343	20626	Dow Chemical Co	DOW	2015-10-22	2015-10-22	2015-11-05
T1344	1344	20626	Dow Chemical Co	DOW	2015-04-23	2015-04-23	2015-05-07
T1345	1345	20626	Dow Chemical Co	DOW	2015-07-23	2015-07-23	2015-08-06
T1346	1346	20626	Dow Chemical Co	DOW	2016-10-27	2016-10-27	2016-11-10
T1347	1347	20626	Dow Chemical Co	DOW	2016-04-28	2016-04-28	2016-05-12
T1348	1348	16851	DowDuPont Inc	DWDP	2018-02-01	2018-02-01	2018-02-15
T1349	1349	16851	DowDuPont Inc	DWDP	2018-08-02	2018-08-02	2018-08-16
T1350	1350	16851	DowDuPont Inc	DWDP	2018-05-03	2018-05-03	2018-05-17
T1351	1351	92618	Dr Pepper Snapple Group Inc	DPSG	2017-04-26	2017-04-26	2017-05-10
T1352	1352	92618	Dr Pepper Snapple Group Inc	DPSG	2016-10-27	2016-10-27	2016-11-10
T1354	1354	75341	Duke Realty Corp	DRE	2015-07-30	2015-07-30	2015-08-13
T1355	1355	12914	Dunkin' Brands Group Inc	DNKN	2016-02-04	2016-02-04	2016-02-18
T1356	1356	12914	Dunkin' Brands Group Inc	DNKN	2017-05-04	2017-05-04	2017-05-18
T1359	1359	12914	Dunkin' Brands Group Inc	DNKN	2016-07-21	2016-07-21	2016-08-04
T1360	1360	12914	Dunkin' Brands Group Inc	DNKN	2015-10-22	2015-10-22	2015-11-05
T1361	1361	12914	Dunkin' Brands Group Inc	DNKN	2015-04-23	2015-04-23	2015-05-07
T1362	1362	12914	Dunkin' Brands Group Inc	DNKN	2018-10-25	2018-10-25	2018-11-08
T1366	1366	14308	Dynagas LNG Partners LP	DLNG	2016-11-15	2016-11-15	2016-11-29
T1367	1367	14308	Dynagas LNG Partners LP	DLNG	2015-02-18	2015-02-18	2015-03-04
T1368	1368	14308	Dynagas LNG Partners LP	DLNG	2016-05-18	2016-05-18	2016-06-01
T1369	1369	14308	Dynagas LNG Partners LP	DLNG	2015-08-26	2015-08-26	2015-09-09
T1370	1370	14308	Dynagas LNG Partners LP	DLNG	2016-07-29	2016-07-29	2016-08-12
T1373	1373	75825	EOG Resources Inc	EOG	2015-11-06	2015-11-06	2015-11-20
T1374	1374	24328	EQT Corp	EQT	2017-02-02	2017-02-02	2017-02-16
T1379	1379	24328	EQT Corp	EQT	2015-07-23	2015-07-23	2015-08-06
